SMILES,Odor,Stimulus,CID
COC(=O)CCCCCCCCC(=O)OC,ethereal; fruity,7829,7829
C=CC=O,alliaceous; herbal; pungent; sharp,7847,7847
CCCS,cabbage; meaty; onion; sulfurous,7848,7848
CCCN,cheesy; fishy,7852,7852
C=CCO,pungent; sharp,7858,7858
C(=O)C=O,burnt; caramellic,7860,7860
COC=O,ethereal; fresh; rum; warm; winey,7865,7865
CC(CCCC(C)(C)O)CC=O,floral; sweet,7888,7888
CC(C)CCN,cheesy,7894,7894
CCCC(=O)C,banana; dairy; ethereal; fruity; ketonic; rum,7895,7895
CC(COC)O,ethereal; sweet,7900,7900
CC(C)CC(=O)C,ethereal; fruity; green; sweet,7909,7909
CC(C)CC(C)O,alcoholic; fermented; green; oily; solvent; winey,7910,7910
CC(C)OC(=O)C,ethereal; fruity; sharp,7915,7915
CC(=C)OC(=O)C,cognac; ethereal; fruity; rum,7916,7916
CC1CCC(=O)O1,coumarinic; hay; sweet,7921,7921
CC1=CC(=NC=C1)C,animal; fishy; green; mint; phenolic; smoky,7936,7936
CC1=NC(=CC=C1)C,cocoa; coffee; green; herbal; musty; nutty,7937,7937
CC1=CN=CC(=N1)C,chocolate; potato; roasted,7938,7938
COC(=O)CC(=O)OC,apple; ethereal; fruity; green,7943,7943
CCOC(=O)CC(C)C,apple; banana; buttery; fruity; winey,7945,7945
CC1=CC(=CC(=C1)O)C,orris; phenolic; spicy; woody,7948,7948
CC1=CC(=NC(=C1)C)C,animal; fishy; green; leathery; musty; tobacco,7953,7953
CC(C)CC(CC(C)C)O,fermented; fruity; green; sweet; winey,7957,7957
CC(C)CC(=O)CC(C)C,fruity; sweet,7958,7958
CC(C)CC(C)OC(=O)C,apple; banana; fresh; fruity,7959,7959
CC1=CC=NC=C1,animal; fishy; green; tobacco,7963,7963
C1CCC(CC1)O,camphoreous; fermented; mint,7966,7966
C1CCC(=O)CC1,camphoreous; ketonic; mint; solvent; sweet,7967,7967
C1=CC=C(C=C1)S,burnt; meaty,7969,7969
CC1=CN=CC=C1,earthy; green; hazelnut; tobacco,7970,7970
CC1CCCCN1,cheesy; fishy; nutty; popcorn; roasted,7974,7974
CC1=CC=CC=N1,fishy; hazelnut; popcorn; rum,7975,7975
CC1=NC=CN=C1,cocoa; fishy; green; musty; nutty; potato,7976,7976
CCCCOC(=O)CC(C)C,apple; banana; ethereal; fruity,7981,7981
CCCCOC(=O)CCC,apple; banana; fruity; pear; pineapple; sweet,7983,7983
C1CCCCCCCC(=O)OCCCCCCC1,animal; musk,7984,7984
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,fruity; odorless,7986,7986
CC(=O)CCC=C,burnt; ethereal; floral; fruity; gasoline; ketonic; pungent,7989,7989
CCCCC(=O)O,cheesy,7991,7991
CCCOC(=O)C,alcoholic; ethereal; fruity; pear; solvent,7997,7997
CCCCN,cheesy; fishy,8007,8007
CCCCS,beefy; cheesy; garlic; meaty; onion; roasted; savory; sulfurous,8012,8012
C(CS)CS,garlic; meaty; onion,8013,8013
COCOC,alcoholic; ethereal; fruity; gasoline; rum,8020,8020
CCNCC,cheesy; fishy,8021,8021
CCOC=O,cognac; ethereal; fruity; rum; winey,8025,8025
CCON=O,ethereal; fermented; fruity; rum; sweet,8026,8026
C1=CNC=C1,burnt; sweet; warm,8027,8027
C1=COC=C1,burnt; smoky,8029,8029
C1=CSC=C1,aromatic; pungent; solvent,8030,8030
CC(C)CCC(=O)C,cheesy; fruity; ketonic; mint; sweet,8034,8034
CC(=O)CCC(=O)C,burnt; fresh; herbal,8035,8035
CC(C)COC(=O)C,apple; banana; fruity; pear; pineapple,8038,8038
CCCCCCCCCCCCCC(=O)OC(C)C,fatty; oily,8042,8042
CCCCCCCCCCCCCC(=O)OCCCC,fatty; waxy,8047,8047
CCCCCCCCCC(=O)OCC,cognac; fatty; nutty; sweet; winey,8048,8048
CCOC(=O)CCCCCCCCC(=O)OCC,fruity; melon; winey,8049,8049
CCCCCCCCCC(=O)OC,cognac; fatty; fruity; oily; winey,8050,8050
CCCCCC(=O)C,cheesy; cinnamon; coconut; fruity,8051,8051
CC(C)CCOC=O,apple; black currant; fruity; green; plum; sweet; winey,8052,8052
CCCCCN,cheesy; fermented; fishy; fresh,8060,8060
CCCCC=O,chocolate; nutty; pungent,8063,8063
CCCCCS,cabbage; green; sulfurous; tropical; vegetable,8067,8067
COCCOC,ethereal; solvent; sweet,8071,8071
CCCOC=O,ethereal; rum,8073,8073
CCSCCO,garlic; meaty; onion; savory; sulfurous; tropical,8075,8075
CCSSCC,alliaceous; fruity; garlic; onion; sulfurous; tropical; vegetable,8077,8077
C1CCCCC1,gasoline; sweet,8078,8078
C1CCNCC1,animal; fishy; floral,8082,8082
CCCCCCCCCCCCCCCC(=O)OCCCC,fatty; waxy,8090,8090
CCCCCCCC(=O)OC,fruity; orange; winey,8091,8091
CCCCCC#CC(=O)OC,cucumber; green; leafy; vegetable; violet; winey,8092,8092
CCCCCCC(=O)C,apple; cheesy; fatty; fruity; green,8093,8093
CCCCCCC(=O)O,fatty; sour,8094,8094
CCOCCOC(=O)C,fruity; solvent; sweet,8095,8095
CCCCCCN,cheesy; fishy,8102,8102
CCCCCCO,fatty; fruity; winey,8103,8103
CCCCCCS,burnt; coffee; fatty; meaty; roasted; savory; sulfurous,8106,8106
C=CCOCCO,solvent,8116,8116
CCCSCCC,alliaceous; garlic; green; onion; sulfurous,8118,8118
CC(=O)OCCOC(=O)C,oily; sweet; winey,8121,8121
CCCCCCCCCCCCCCCCCC(=O)OCC,odorless; waxy,8122,8122
CCCCCCC=C,gasoline,8125,8125
CCCCCCCO,fatty; fresh; green,8129,8129
CCCCCCC=O,citrus; cognac; fatty; green; nutty; sweet,8130,8130
CCCCOCCO,alcoholic; ethereal; fruity; oily,8133,8133
CCCCCCC#CC(=O)OC,green; leafy; violet,8137,8137
COC(=O)CCCCCCCCC=C,dairy; fatty; fruity; waxy; winey,8138,8138
CCCCCCCCC,gasoline,8141,8141
CCCCCCCCS,meaty; roasted; sulfurous; vegetable,8144,8144
CCCCCCCCC(=O)O,cheesy; dairy; fatty; nutty,8158,8158
CCCCCCCOC(=O)C,fatty; floral; fruity,8159,8159
CCCCOCCOC(=O)C,ethereal; fruity; pungent; radish; sweet; warm,8160,8160
CCCCCCCCCC(=O)C,fatty; fruity; orange; rose,8163,8163
CCCCCCCCOC(=O)C,citrus; floral; fruity; green; jasmine; orange; peach,8164,8164
CCCCCCCCCCOC(=O)C,fatty; fruity; orange; pineapple; rose,8167,8167
CCCCCCCOC=O,apple; fatty; fruity; plum; sharp,8169,8169
CCCCCCCCCCO,fatty; floral; oily; sweet; waxy,8174,8174
CCCCCCCCCC=O,orange; sweet; waxy,8175,8175
CCCCCCCCOC=O,citrus; fruity; green; orange; orris; rose,8176,8176
CCCCCCCCCCC(=O)O,fatty,8180,8180
CCCCCCCCCCCCCCCC(=O)OC,sweet; waxy,8181,8181
CCCCCCCCCCCC,gasoline; sweet,8182,8182
CCCCCCCCCCC=C,gasoline; sweet,8183,8183
CCCCCCCCCCCO,citrus; floral; fruity; oily,8184,8184
C=CCCCCCCCCCO,citrus; fatty; floral; green; rose; waxy,8185,8185
CCCCCCCCCCC=O,citrus; fatty; floral; sweet; waxy,8186,8186
C=CCCCCCCCCC=O,citrus; fatty; rose; waxy,8187,8187
CCCCCSSCCCCC,alliaceous; green; meaty; savory; sulfurous; vegetable,8191,8191
CCCCCCCCCCCCO,citrus; fatty; floral; oily; waxy,8193,8193
CCCCCCCCCCCC=O,floral; sweet; waxy,8194,8194
CCCCCCCCCCCCS,fatty; meaty; sulfurous,8195,8195
CCCCCCCCCCCCCCCCCC(=O)OC,odorless,8201,8201
CCCCCCCCCCCCOC(=O)C,citrus; fresh; fruity; rose; waxy,8205,8205
CCCCCCCCCCCCCO,fruity; sweet; waxy; woody,8207,8207
CCCCCCCCCCCCCCO,fatty; oily,8209,8209
CCCCCCCCCCCCCCCCCCO,fatty; oily,8221,8221
CCCCCCCCCCCCCCCCCCCC,waxy,8222,8222
CC(C)(C=C)O,earthy; ethereal; fruity; herbal; oily,8257,8257
CC(=CCCC(C)(C=C)OC(=O)C)C,citrus; floral; fruity; pear; sweet,8294,8294
CC1CC(CC(C1)(C)C)O,camphoreous; herbal; mint,8298,8298
CC(=O)CO,caramellic; green; sweet; winey,8299,8299
CCC(C)C(=O)O,cheesy; fruity; pungent,8314,8314
CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,dry; fresh; herbal; sweet; woody,8347,8347
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,balsamic; floral; fruity; honey; woody,8361,8361
CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,medicinal; odorless,8362,8362
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,balsamic; sweet,8363,8363
CCCCC(CC)COC(=O)C1=CC=CC=C1O,floral; fruity; spicy,8364,8364
CCOC(=O)C1=CC=CC=C1O,floral; fruity; sweet,8365,8365
CC1=C(C(=O)C=CO1)O,berry; caramellic; fruity; strawberry; sweet,8369,8369
CC(=O)C1=CC=CC=C1O,almond; cherry; cinnamon; coumarinic; hay,8375,8375
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,camphoreous; spicy; sweet,8400,8400
C1=CC=C2C=NC=CC2=C1,almond; anisic; balsamic; herbal; sweet,8405,8405
COC1=C(C=C(C=C1)C=O)OC,sweet; vanilla; woody,8419,8419
CCC(=O)OC(C)C1=CC=CC=C1,floral; fruity; green; sweet,8432,8432
C1OC2=C(O1)C=C(C=C2)C=O,cherry; floral; sweet,8438,8438
CC1=NC2=CC=CC=C2S1,meaty; nutty; sulfurous; vegetable,8446,8446
C1CCC(=O)C1,ketonic; musty; nutty; woody,8452,8452
CN1CCCC1,cheesy; fishy; ripe,8454,8454
CCOC1=C(C=CC(=C1)C=O)O,sweet; vanilla,8467,8467
COC1=C(C=CC(=C1)C(=O)O)O,odorless,8468,8468
CCOC(=O)C1C(O1)C2=CC=CC=C2,berry; caramellic; fruity; strawberry; sweet,8469,8469
CCN(CC)CC,cheesy; fishy; ripe,8471,8471
COC1=CC=C(C=C1)C(=O)OC,anisic; sweet; vanilla,8499,8499
CC1=CC=C(C=C1)C(=O)C,floral; fruity; hay; sweet,8500,8500
COC(=O)C1=CC=CC=C1N,grape; musty,8635,8635
COC1=CC(=CC(=C1O)OC)C=O,balsamic; floral; smoky; sweet; vanilla,8655,8655
COC1=CC=CC=C1C=O,almond; cinnamon; spicy; sweet,8658,8658
CCCCC(CC)C(=O)O,cheesy; fatty; fruity; herbal; musty; sour,8697,8697
CCCCOC(=O)C1=CC=CC=C1,balsamic; fruity; spicy; woody,8698,8698
CC1=CC=CC=C1S,brothy; burnt; meaty; phenolic; roasted; smoky,8712,8712
CCC(C)CO,alcoholic; ethereal; fermented; solvent; winey,8723,8723
CCCCOC(=O)C(C)O,buttery; caramellic; sweet,8738,8738
CC(=C)C1CCC(CC1)(C)O,herbal; sour; sweet; woody,8748,8748
CCC(=O)OCC(COC(=O)CC)OC(=O)CC,fruity; sour,8763,8763
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,honey; rose; sweet; waxy,8767,8767
C1=CC(=C(C=C1C=O)O)O,burnt; medicinal,8768,8768
CC(=O)OCC1=CC=CC=C1,floral; fruity; jasmine; sweet,8785,8785
CCCCCCCCCCCC(=O)OCC1=CC=CC=C1,fatty,8791,8791
CC(C)CC(=O)OCCC1=CC=CC=C1,balsamic; fruity; rose,8792,8792
CC1=CC=C(C=C1)OC(=O)C,animal; floral,8797,8797
COC1=CC=C(C=C1)CC=C,anisic; herbal; sweet,8815,8815
CCOC(=O)C=C,rum; sharp,8821,8821
CCCCOC(=O)CCC(=O)OCCCC,fermented; fruity; winey,8830,8830
CC(C)COC(=O)CCCCC(=O)OCC(C)C,odorless,8831,8831
CC(CCCC(=C)C)CCOC(=O)C,fresh; fruity; rose,8833,8833
CCC(=O)OCCC(C)CCC=C(C)C,fruity; rose; sweet,8834,8834
CCCC(=O)OCCC(C)CCC=C(C)C,apple; fruity; leafy; plum; rose; sweet,8835,8835
CCOC(=O)CCCCC(=O)OCC,fruity; oily; winey,8844,8844
CCOC(=O)C,brandy; ethereal; sharp; winey,8857,8857
CC(=CC(=O)C)C,bread; honey; mint; musty,8858,8858
CC(CCCC(C)(C)O)CC(OC)OC,floral; fresh; green; melon,8863,8863
CCOC(=O)CC(=O)C,apple; ethereal; fruity; green; rum,8868,8868
C1=CC(=O)NC=C1,animal; burnt; nutty; smoky,8871,8871
CCCCCCC(=O)OCC=C,apple; banana; fruity; pineapple; sweet,8878,8878
CCCCCC(=O)O,cheesy; fatty,8892,8892
CCCCCCCCCCCCCCCC(=O)OC(C)C,odorless,8907,8907
CCCCCCOC(=O)C,apple; fruity; pear; sweet,8908,8908
CCCCOCCCC,ethereal; fruity; sweet,8909,8909
CCCCCCCCCO,fatty; floral; orange; rose,8914,8914
CCCCCCCCCOC(=O)C,floral; fruity; green; leafy; mushroom,8918,8918
COC1=CC=CC(=C1O)C=O,medicinal; pungent; sweet; vanilla,8991,8991
COC1=CC=CC(=C1)O,medicinal; phenolic; sweet,9007,9007
C1=CC=C(C=C1)CSSCC2=CC=CC=C2,burnt; caramellic; earthy; green; sulfurous,9012,9012
COC1=CC=C(C=C1)O,anisic; aromatic; sweet,9015,9015
COC1=CC=C(C=C1)OC,earthy; nutty; phenolic; sweet; tobacco,9016,9016
CC(CCC=C(C)C)CCOC(=O)C,fresh; fruity; rose,9017,9017
CC(=O)OC(C)(C)CC1=CC=CC=C1,floral; fresh; fruity; jasmine; rose,9024,9024
COC1=CC(=CC=C1)OC,earthy; nutty; sweet,9025,9025
CCC(C)CCC(C)(CC)O,floral; sweet,9027,9027
C1=CSC=N1,meaty; nutty,9256,9256
C1SCSS1,beefy; garlic; meaty; mushroom; roasted; sulfurous,9258,9258
C1=CN=CC=N1,musty; nutty; roasted,9261,9261
CC(=O)OCC1=CC2=C(C=C1)OCO2,cherry; floral; sweet,9473,9473
CC(=O)C1=CN=CC=C1,burnt; nutty; roasted; tobacco,9589,9589
CCSCC,garlic; meaty; savory; sulfurous; tomato,9609,9609
CC(=CCCC(=O)C)C,green; herbal; oily,9862,9862
C1CS1,meaty; sulfurous; vegetable,9865,9865
CC1=C(C(CCC1)(C)C)C=O,floral; fruity; grassy; green; hay; mint; sweet,9895,9895
CCOCOCC,ethereal; sweet,10024,10024
CC(C(C)(C)C)O,camphoreous; fermented,10045,10045
CC(C)C12CCC(O1)(CC2)C,camphoreous; fresh; pine,10106,10106
CC1=CC2C(CCC(=C2CC1)C)C(C)C,burnt; dry; woody,10223,10223
COC1=CC(=CC(=C1OC)OC)CC=C,floral; spicy; sweet; woody,10248,10248
CC1=CC(C(CC1)C(C)C)O,mint; musty; sour,10282,10282
CC1=CC=NC2=CC=CC=C12,animal; burnt; floral; green; musty; oily,10285,10285
CC(C1=CC=CC=C1)C(=O)O,floral; honey; sweet,10296,10296
CCCC(=O)C1=CC=CC=C1,buttery; creamy; floral; fruity; nutty; sweet; vanilla,10315,10315
C1OC2=C(O1)C=C(C=C2)CO,sweet; vanilla,10322,10322
C1COC2=CC=CC=C21,aromatic; gasoline; phenolic; sweet,10329,10329
C1C=CC(=O)O1,burnt; sharp; sweet; winey,10341,10341
CC1CCC(CC1)C(C)(C)O,floral; pine,10353,10353
CC1CCC(CC1=O)C(C)C,mint,10362,10362
CC1=C(C=C(C=C1)C(C)C)O,herbal; medicinal; phenolic; smoky,10364,10364
C1=CC(=CC=C1CCO)O,floral; fruity; rose; sweet,10393,10393
CCCCCCCCCCCCCCC1CCC(=O)O1,fatty; waxy,10396,10396
C1CCCC(=O)CC1,ketonic; mint,10400,10400
CC(CCC=C(C)C)CC(=O)O,fatty; floral; green; waxy,10402,10402
CCCCC(=O)CCCC,floral; green; herbal; spicy,10405,10405
CC(C)CCCC(C)CCCC(C)CCCC(=O)C,floral; fresh; jasmine; sweet,10408,10408
CC(C)CC(=O)O,cheesy; fruity; sour,10430,10430
CSCCCO,meaty; mushroom,10448,10448
C1CSCCS1,garlic; mushroom; onion,10452,10452
CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,leafy; odorless; sweet; tea,10453,10453
CCCC=CC=O,grassy; green,10460,10460
CCCCCCCCCCCCCCCCC(=O)O,odorless,10465,10465
CC(=O)S,fresh; fruity; herbal; meaty; savory; sulfurous; tropical,10484,10484
CC(C)CS,garlic; onion; vegetable,10558,10558
CCC(C)S,beefy; chicken; meaty; onion; sulfurous,10560,10560
CC1(C2CC=C(C1C2)CO)C,herbal; woody,10582,10582
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,woody,10583,10583
COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,phenolic; spicy,10659,10659
CC1=C(C(=CC=C1)O)C,animal; leathery; spicy,10687,10687
CC1=CC(=C(C(=C1)C)O)C,leathery; medicinal; phenolic; smoky; spicy; tobacco,10698,10698
CC1=CC=CC=C1C=O,almond; cherry; sweet,10722,10722
COC1=CC(=CC(=C1O)OC)CO,balsamic; floral,10741,10741
COC1=CC(=CC(=C1O)OC)C(=O)O,balsamic,10742,10742
CC1=CC=CC=C1OC(=O)C,floral; fruity; medicinal,10778,10778
CC(OC)OC,alcoholic; green,10795,10795
CC1=CC=CO1,burnt; gasoline; metallic; musty; nutty; solvent; sweet,10797,10797
CC1=CC=C(C=C1)C(C)O,almond; cherry; floral; hay; mint; nutty,10817,10817
CC(=C)C1CCC(=CC1)CO,citrus; floral,10819,10819
CCC1=CC=NC=C1,earthy; green; herbal; sweet,10822,10822
CCC1=CN=CC=C1,nutty; roasted; smoky; tobacco,10823,10823
COCC1=CC=CC=C1,fruity; metallic; rose,10869,10869
CCOCC1=CC=CC=C1,fruity; sharp,10873,10873
CCCCC1=CN=CC=C1,animal; earthy; fishy; green,10874,10874
CCCCC(=O)OCC,apple; fruity; pineapple; tropical,10882,10882
CCOC(=O)CCC(=O)C,apple; caramellic; fruity; green; sweet; tropical,10883,10883
CCCC(=O)OCC(C)C,banana; fruity; pear; pineapple; rum; sweet,10885,10885
CCCCCC(=O)OCCCCC,apple; fruity; green; pear; pineapple; waxy,10886,10886
CCC(=O)OCC(C)C,ethereal; fruity; rum,10895,10895
C(CS)S,garlic; onion; sulfurous,10902,10902
CC(C)CCS,meaty; sulfurous; vegetable,10925,10925
CC(=CC(=O)O)C,caramellic; herbal; musty; spicy,10931,10931
CC1=CSC(=N1)C,cocoa; meaty,10934,10934
CC1CCCCCCCCCCCCC(=O)C1,musk; sweet,10947,10947
C1CCOC(=O)C1,aromatic; fruity,10953,10953
CC(C)COC=O,ethereal; fruity; rum,10957,10957
CCN=C=S,horseradish; pungent,10966,10966
CC(C)(CCCC(=C)C=C)O,floral; woody,10975,10975
CCCCCC(C)O,green; herbal; lemon,10976,10976
CC(C)CCOCCC(C)C,ethereal; fruity; green; herbal,10989,10989
CCCCSCCCC,floral; garlic; green; horseradish; onion; violet,11002,11002
CCCCCCCCCCCCCC(=O)O,odorless; oily; waxy,11005,11005
CCCCCCCCCCCCCCCC,gasoline; waxy,11006,11006
CC1C2CC(C2(C)C)CC1=O,camphoreous; fresh; herbal; spicy,11038,11038
CC(C)C(=O)OC,apple; apricot; fruity; pineapple; rum,11039,11039
CC(=O)C1=CC=CC=C1N,grape,11086,11086
CCC(=O)OC,ethereal; fruity; rum,11124,11124
CC1=CC=CS1,green; onion; pungent; roasted; sulfurous,11126,11126
CC(C)CC(=O)OC,apple; ethereal; fruity; pineapple,11160,11160
CN=C=S,horseradish; pungent,11167,11167
CC(=CCO)C,fruity; green,11173,11173
CCCOC(=O)CC(C)C,apple; fruity,11176,11176
CCOCC=C,ethereal; sharp,11191,11191
CC1=CCC(CC1)(C(C)C)O,citrus; green; musty; sweet; woody,11230,11230
CC(C)C(=O)C,camphoreous; ethereal; ketonic,11251,11251
CCC(C)C(C)O,alcoholic; ethereal; fruity; green; solvent,11261,11261
CCC(C)C(=O)C,fermented; fruity; ketonic,11262,11262
CCC(=O)C(C)C,ethereal; fruity; ketonic; mint,11265,11265
CC(C)C(=O)C(C)C,cheesy; ethereal; fruity; herbal; ketonic,11271,11271
CC1=C(C(=CC=C1)C)O,phenolic; sharp; smoky; sweet,11335,11335
CC1=CC=CC=C1C(=O)C,almond; aromatic; coumarinic; hay; sweet,11340,11340
CC(=O)C(=O)C1=CC=CC=C1,buttery; creamy; dairy; spicy; sweet,11363,11363
COC1=CC=CC=C1C(=O)O,odorless,11370,11370
C=CCOC(=O)C1=CC=CC=C1,berry; cherry; floral; fruity,11406,11406
CCCCOC(=O)C1=CC=CO1,caramellic; fruity,11409,11409
CC1CCCCC1=O,almond; earthy; ketonic; mint,11419,11419
CC1=C(N=CC=C1)C,roasted,11420,11420
CCC(CC)O,ethereal; fermented; fruity,11428,11428
CCCCCC(=O)C(=O)C,buttery; cheesy; creamy; fatty; sweet,11449,11449
CC(C)(C)C1=CC(=CC=C1)O,leathery; phenolic; spicy,11450,11450
CC1=CCC(=C(C)C)CC1,anisic; citrus; pine; sweet,11463,11463
CC(C)C1=CCC(CC1)(C)O,dry; musty; pine; woody,11468,11468
CC1=CC=C(C=C1)CO,balsamic; green; leafy; rose; sweet,11505,11505
CCCC(C)CC,gasoline,11507,11507
CCC(C)CCO,cognac; fruity; green; winey,11508,11508
CCCC(=O)CC,ethereal; grape; winey,11509,11509
CCC(C)CC(C)C,gasoline,11511,11511
CCCC(CCC)O,alcoholic; fruity; green; pungent,11513,11513
CC(C)CC(=O)OCC(C)C,apple; fruity,11514,11514
CCCCCCCC(=O)OCCCC,floral; fruity; green; oily,11517,11517
CCCCC(CC)O,fermented; fruity; green; herbal; pungent; sweet,11520,11520
CC1CCC(=O)CC1,anisic; mint; musty; solvent,11525,11525
CCCCCC(CC)O,earthy; herbal; mushroom; nutty; oily,11527,11527
CCCCOC(=O)CC,apricot; banana; ethereal; fruity; rum,11529,11529
CCCC(C)(C)O,alcoholic; camphoreous; fermented; mint; solvent,11543,11543
CCCCC(C)(C)C,gasoline,11551,11551
CC(C)CC=O,cheesy; cocoa; fruity; green; pungent,11552,11552
CC1C=CC(=O)O1,coumarinic; herbal; nutty; sweet; tobacco,11558,11558
CC1=CCC(=O)O1,bread; coumarinic; sweet; tobacco,11559,11559
CC1=CC(=CN=C1)C,fatty; green,11565,11565
CC1CCCC(=O)C1,ethereal; fresh; ketonic; mint; solvent,11567,11567
COC1=CC=CC(=C1)C=O,anisic; cinnamon; floral; spicy; sweet,11569,11569
CCCCOC(=O)CC(=O)C,brandy; fermented; fruity; sweet; winey,11576,11576
CC(=O)CCC(=O)O,caramellic,11579,11579
CCCCC(=O)C,cheesy; dairy; fruity; ketonic,11583,11583
CC(=O)OCC=C,anisic; ethereal; fruity; pungent; rum; winey,11584,11584
CC(=O)COC(=O)C,buttery; caramellic; fermented; fruity; sour,11593,11593
CCCCN=C=S,cabbage; green; pungent; radish; vegetable,11613,11613
CCCCOC=O,ethereal; plum; rum,11614,11614
C=CCSCC=C,garlic; horseradish; pungent; sweet,11617,11617
CCCCCCCCCCCC(=O)C,herbal; milky; spicy,11622,11622
CCCCCCCCCCCCCCCCCC,gasoline; waxy,11635,11635
CC(C=C)O,fermented; gasoline; green,11716,11716
CC(C)C(C)O,alcoholic; ethereal; fermented; solvent,11732,11732
CCC(=O)C(=O)C,buttery; fatty; oily,11747,11747
CC(=O)C(=O)OC,caramellic; fruity; spicy; sweet,11748,11748
CC(C)C(C(C)C)O,alcoholic; solvent; sweet,11752,11752
CC(C)OC(=O)C1=CC=CC=C1O,fruity; herbal; sweet,11838,11838
COC(=O)C1=CC=CO1,caramellic; earthy; fruity; winey,11902,11902
CCOC1=CC=CC=C1C=O,anisic; aromatic; spicy; sweet,11950,11950
CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2,aromatic; floral,11962,11962
CCOC(=O)C1=CC=CO1,burnt; floral; fruity,11980,11980
CCCOC(=O)C1=CC=CO1,burnt; earthy; fruity; sweet,11982,11982
CSC1=NC2=CC=CC=C2S1,burnt; roasted; sulfurous,11989,11989
CCC(C=C)O,alliaceous; grassy; pungent,12020,12020
COC(=O)OC,ethereal,12021,12021
CC1=CSC=C1,fatty; pungent; sulfurous,12024,12024
CCOC(=O)C1=CC(=C(C=C1)O)OC,floral; phenolic; spicy; sweet; vanilla,12038,12038
CCCC(C(C)C)O,camphoreous; floral; green; leafy; musty,12040,12040
CCOC(=O)C(=O)C,caramellic; fruity; sweet,12041,12041
CC(C)C(=O)OC(C)C,fresh; fruity; pear; pineapple,12044,12044
CC(C)(C1=CC=CC=C1)O,fatty; floral; green; herbal; woody,12053,12053
CC(C)C1=CC(=CC=C1)O,animal; leathery; medicinal; phenolic,12059,12059
CC1CCC(CC1O)C(=C)C,floral; sweet; woody,12072,12072
CC1=CC=C(O1)C=O,bread; caramellic; nutty; spicy; sweet,12097,12097
CCC1=CC(=CC=C1)O,phenolic,12101,12101
CC1=CC(=CC=C1)C=O,almond; cherry; sweet,12105,12105
COC1=C(C=C(C=C1)C=O)O,floral; hay; herbal; vanilla,12127,12127
CC(=O)OC1CCCCC1,apple; banana; fruity; solvent; sweet,12146,12146
CCOC1=CC=C(C=C1)O,anisic; herbal; smoky; sweet,12150,12150
CC(=O)OCC1=CC=CO1,banana; ethereal; floral; fruity,12170,12170
CCCC(CC)O,alcoholic; fermented; medicinal; solvent,12178,12178
CCCC(=O)OC,apple; buttery; ethereal; fermented; fruity,12180,12180
CCOC(=O)CS,alliaceous; fruity; green; sulfurous,12185,12185
CC(COC(=O)C)OC(=O)C,fruity,12198,12198
CCOC(=O)CCCCCCCC(=O)OCC,fatty; fruity; oily,12204,12204
CCCCC(=O)OC,apple; ethereal; fruity; green; pineapple,12206,12206
CCC(C)COC(=O)C,apple; banana; ethereal; fruity,12209,12209
CCC(=O)CCC(C)C,camphoreous; fruity; herbal; ketonic,12210,12210
CCCCCCC(CC)O,earthy; herbal; spicy,12216,12216
CCCCCOC(=O)CC,apple; banana; fruity; pineapple; sweet; tropical,12217,12217
CCSC,alliaceous; meaty; savory; sulfurous; tomato,12230,12230
CSSC,cabbage; onion,12232,12232
CCC(C)(C)OC(=O)C,banana; fresh; fruity; mint,12238,12238
CC(C)OC=O,ethereal; fruity; sweet,12257,12257
CC(C)SC(C)C,onion; savory; sulfurous; vegetable,12264,12264
CC1=CC=C(N1)C,animal; burnt; earthy; green,12265,12265
CC1=CC=C(O1)C,cognac; ethereal; rum; solvent,12266,12266
CCCC(C)OC(=O)C,fruity; ripe,12278,12278
CCCCCC(=O)OCCC,green; pineapple; sweet; tropical,12293,12293
CCCCCC(=O)OCCCC,berry; fermented; fruity; green; pineapple; waxy,12294,12294
CC(C)CCCO,fermented; fruity; green; herbal; oily,12296,12296
CCCCC(C)O,alcoholic; fatty; fermented; fruity; mushroom; musty; solvent,12297,12297
CCCCCCCCCCC(=O)OCC,cheesy; coconut; creamy; fruity; waxy,12327,12327
COC(=O)CCCCC(=O)OC,fruity; sweet; winey,12329,12329
CC(C)CCCCO,alcoholic; fermented; oily; solvent,12331,12331
CCCCSC,green; meaty; sulfurous; vegetable,12339,12339
CC(C)CCCC(=O)O,cheesy; fatty; fruity; oily; sour,12344,12344
CCCCCOC(=O)C,banana; ethereal; fruity,12348,12348
CCCCCCCCCCCCCCCC(=O)OCC,sweet; waxy,12366,12366
CCCCCCCC(C)O,dairy; fruity; green; musty; waxy,12367,12367
CCCSSCCC,alliaceous; garlic; green; onion,12377,12377
CCCCSSCCCC,alliaceous; green; sulfurous; vegetable,12386,12386
